Lat,Long,W4568d,W1010d,W4579d,W4584d,W4595d,W4621d,W4623d,W4642d,W4623d,W4643d,W1010_S,W4568_S,W4579_S,W4584_S,W4589_S,W4595_S,W4621_S,W4623_S,W4642_S,W4643_S,W1010y ,W4568y,W4579Y,W4584y,W4589y,W4595y,W4621y,W4623y,W4642y,W4643y
42.5002563,83.2823749,8.778709023,5.258489957,3.372907282,0.148999465,2.486465789,7.218723761,4.791728742,38.29758966,4.609864235,8.088426538,6,2,1,491,1,72,0,12,26,0,0,0,0,1,0,0,0,0,0,0
37.956009,87.510222,5.203937598,3.570419143,3.359497062,6.083605432,5.261023943,1.980247298,4.005977752,33.85117505,4.22296715,3.056655369,3,0,46,0,1,2,46,6,5,16,0,0,0,0,0,0,1,0,0,0
42.5953666,83.4439074,8.854363892,5.121826108,3.411403013,0.130322351,2.312488652,7.228233048,4.644131977,38.14736547,4.457005168,7.990619325,6,2,1,492,1,84,1,12,26,0,0,0,0,1,0,0,0,0,0,0
38.9179784,90.1647919,7.722273048,3.036236907,5.733314282,7.614558528,5.962095184,4.431535727,3.683669409,31.19832686,3.968567385,0.329537111,13,1,7,2,0,4,1,37,12,80,0,0,0,0,0,0,0,0,0,1
41.7538072,87.866177,8.688124353,0.658512243,4.188735404,4.495558737,2.423809922,5.726475431,0.245035339,33.66107194,0.40918893,3.954571782,42,18,35,2,0,47,4,925,31,2,0,0,0,0,0,0,0,1,0,0
41.8402324,87.6843086,8.69687959,0.85892085,4.093945333,4.302665468,2.222758599,5.777622774,0.365765095,33.85073694,0.377190033,4.139816717,37,18,37,2,0,59,4,901,30,2,0,0,0,0,0,0,0,1,0,0
42.2936193,85.6513545,8.59511449,2.912825639,3.194803737,2.230627414,0.620570049,6.237864268,2.41631493,35.92015076,2.23235254,5.961466924,5,6,62,20,0,268,1,29,22,0,0,0,0,0,0,1,0,0,0,0
41.0146601,85.1209936,7.259968919,3.328175205,1.810289909,2.230448538,1.990929704,5.120792932,3.057901015,36.33265068,2.988233805,5.790683477,4,6,263,14,0,139,2,14,10,1,0,0,1,0,0,0,0,0,0,0
39.1205205,86.5300369,5.742729168,2.970270356,2.094373755,4.562804189,3.870506592,2.980005703,3.186605397,34.83627925,3.328259253,3.943345387,9,1,301,0,1,2,41,16,8,1,0,0,1,0,0,0,0,0,0,0
42.0730238,80.0647889,9.342610613,8.387659111,5.167131021,3.385511877,5.731528561,8.902603862,7.976221502,41.45786912,7.815595059,10.90598889,1,0,2,1,0,3,0,1,4,1,0,0,0,0,0,0,0,0,1,0
41.1224544,85.0634465,7.361731396,3.37453421,1.891204687,2.11707281,1.908171579,5.241155356,3.08301086,36.39798464,3.002413082,5.886069681,3,7,223,31,0,160,2,14,11,1,0,0,1,0,0,0,0,0,0,0
42.5959797,82.9024146,8.929043626,5.650068067,3.608438435,0.540819191,2.84986988,7.488844851,5.180650729,38.68566872,4.996270865,8.470152535,6,2,1,491,1,57,0,13,26,0,0,0,0,1,0,0,0,0,0,0
41.7647419,87.6888232,8.628788939,0.819363908,4.051795592,4.318747372,2.2639048,5.704008534,0.3864862,33.83863113,0.441500128,4.081015812,41,18,37,2,0,59,4,915,31,2,0,0,0,0,0,0,0,1,0,0
42.2545275,83.194075,8.546900662,5.300090725,3.177189985,0.31496504,2.62382976,7.046989784,4.856662868,38.3598384,4.686692073,8.057479055,6,2,1,491,1,65,0,13,26,0,0,0,0,1,0,0,0,0,0,0
40.5576888,90.0056831,8.793241202,1.793554659,5.691991139,6.849507318,4.874863514,5.508486157,2.395786752,31.42787646,2.663712239,1.847265623,27,1,3,0,0,3,0,112,6,27,0,0,0,0,0,0,0,1,0,0
42.054618,87.8323271,8.951535039,0.878531637,4.342930537,4.424098849,2.264402254,6.014948437,0.243551324,33.72612186,0.11813725,4.207483466,32,18,21,2,0,47,4,895,28,2,0,0,0,0,0,0,0,1,0,0
43.1769171,83.8818399,9.398998371,4.876645922,3.883545816,0.843671472,1.872590964,7.577628609,4.341685968,37.78142362,4.124649647,7.917726521,8,3,1,494,1,144,1,12,30,0,0,0,0,1,0,0,0,0,0,0
41.0804035,87.8614205,8.073439032,0.652204642,3.835146124,4.645495633,2.804147544,5.067749422,0.865006971,33.60517587,1.082520708,3.477568525,54,17,52,2,0,40,4,938,30,1,0,0,0,0,0,0,0,1,0,0
41.1645398,85.0718893,7.404414392,3.362825508,1.933750957,2.097229154,1.865820472,5.27851133,3.064120895,36.39275144,2.980135207,5.895326837,3,8,215,36,0,169,2,14,11,1,0,0,1,0,0,0,0,0,0,0
41.3512307,87.6199492,8.220907575,0.807940601,3.759846703,4.338242212,2.444954512,5.284814808,0.712389293,33.86849058,0.852143951,3.83825512,43,18,56,2,0,60,5,918,31,2,0,0,0,0,0,0,0,1,0,0
39.8984643,89.6035835,8.029951391,1.91375493,5.18767253,6.688639589,4.901591006,4.740290604,2.561279528,31.79091246,2.845744091,1.4178875,34,1,7,2,0,4,2,107,13,66,0,0,0,0,0,0,0,1,0,0
42.2910774,88.1587995,9.297751303,0.923567138,4.745579919,4.734630342,2.501113386,6.314349224,0.383218733,33.42838024,0.307027605,4.207891489,31,14,14,2,0,22,5,896,26,2,0,0,0,0,0,0,0,1,0,0
31.7027209,98.1210783,13.88956971,13.71744203,15.66003811,18.21412146,16.70276484,12.24797418,14.35853401,24.18030956,14.63881616,10.42248955,3,0,2,1,0,3,2,5,0,2,0,0,0,0,0,0,0,0,0,1
42.2614758,89.0536163,9.669138801,1.060228463,5.458065525,5.629930898,3.381011361,6.550284241,1.067737319,32.5363123,1.177890851,3.766364039,38,13,12,2,0,8,2,894,25,2,0,0,0,0,0,0,0,1,0,0
43.3963647,83.9123865,9.616569078,4.932540993,4.096688989,1.049100535,1.886867003,7.770640085,4.381091493,37.77958403,4.154837938,8.017073047,8,3,1,495,1,145,1,12,29,0,0,0,0,1,0,0,0,0,0,0
42.3669052,83.3704662,8.635601483,5.145820981,3.217553702,0.114369166,2.425862952,7.059556402,4.689895972,38.19588991,4.514020748,7.949104692,6,2,3,491,1,73,0,12,26,0,0,0,0,1,0,0,0,0,0,0
44.250459,86.3211167,10.63570055,3.53774784,5.261058085,3.399636503,1.464322065,8.113861608,2.89008795,35.52444947,2.605410848,6.868983365,3,1,0,2,0,141,1,9,13,0,0,0,0,0,0,1,0,0,0,0
42.5051834,83.0858309,8.810527525,5.451882832,3.450218857,0.34380358,2.67979065,7.318304647,4.987484797,38.49353013,4.806250869,8.265502448,6,2,1,491,1,64,0,13,26,0,0,0,0,1,0,0,0,0,0,0
44.4214062,84.1166674,10.63326869,5.258963531,5.09743614,2.073241711,2.215435497,8.671655785,4.648955717,37.72739384,4.388978817,8.496081492,1,0,0,89,1,100,1,3,10,0,0,0,0,1,0,0,0,0,0,0
41.9304477,87.710248,8.790203087,0.886707192,4.170041742,4.316209028,2.204050752,5.870934116,0.329442495,33.83425728,0.287651593,4.190181163,33,18,35,2,0,55,4,895,30,2,0,0,0,0,0,0,0,1,0,0
42.4352696,83.4839413,8.690936777,5.047863417,3.246622778,0.064392963,2.300359718,7.067402103,4.584012047,38.09023573,4.40436549,7.879701602,6,2,3,491,1,85,1,12,26,0,0,0,0,1,0,0,0,0,0,0
40.7453888,89.6100838,8.695359147,1.35641666,5.35269186,6.417658539,4.437864568,5.438913555,1.965206526,31.83588794,2.236650454,2.152666016,39,2,3,0,0,2,2,247,4,8,0,0,0,0,0,0,0,1,0,0
41.8105787,87.6533282,8.657716951,0.871690042,4.051298561,4.276461888,2.210221047,5.743214449,0.403458238,33.87854812,0.418756727,4.138774501,38,18,37,2,0,59,4,901,30,2,0,1,0,0,0,0,0,0,0,0
38.7987456,77.0628041,8.874199879,11.65865989,7.403258024,7.345582602,9.596813465,10.0028225,11.413878,44.2977233,11.32808574,13.39469517,3,0,5,1,1,8,5,8,5,2,0,0,0,0,0,0,0,0,0,1
41.8115246,87.9735994,8.784328979,0.606857656,4.309791021,4.593075626,2.492846549,5.805489411,0.132907174,33.56002675,0.363533585,3.929582932,42,17,28,2,0,39,4,930,30,2,0,0,0,0,0,0,0,1,0,0
44.7252257,84.0504469,10.93884312,5.491428729,5.405104351,2.343471871,2.477596587,8.981425706,4.872867701,37.84244907,4.607674675,8.749628726,0,0,0,73,1,72,1,3,11,0,0,0,0,0,0,0,0,0,1,0
39.7621089,86.3294578,6.277738892,2.664767837,1.930729546,3.966540317,3.202050467,3.636007334,2.758788252,35.05608268,2.857784679,4.246363685,9,2,341,0,0,3,15,24,9,1,0,0,1,0,0,0,0,0,0,0
42.2690082,83.3029361,8.5467187,5.195042796,3.149356913,0.233098785,2.514829243,7.006005486,4.749076858,38.25299921,4.578165486,7.965842484,6,2,3,491,1,71,0,12,26,0,0,0,0,1,0,0,0,0,0,0
35.2546893,101.6439006,17.31632967,14.57960055,17.67461355,19.59196416,17.65420917,14.96305368,15.15231783,19.96229368,15.4003283,11.72473426,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
32.752319,97.7979338,13.44866546,12.75685191,14.88570765,17.34559048,15.76896796,11.59808295,13.39386544,24.22552886,13.67203521,9.48963413,3,0,1,1,0,3,1,4,0,3,0,0,1,0,0,0,0,0,0,0
36.0681441,96.0890514,11.91898753,9.339500171,12.09197634,14.18629774,12.40947435,9.381967773,9.955747534,25.37591433,10.22424124,6.244681406,2,0,1,0,0,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0
42.325192,83.8701411,8.549342962,4.647429083,3.045590937,0.464616434,1.954051855,6.799630717,4.188515003,37.6945895,4.013015986,7.487117392,7,3,22,491,1,132,1,14,29,0,0,0,0,1,0,0,0,0,0,0
42.0347101,88.3191072,9.131820448,0.636744182,4.720833654,4.910686498,2.727755212,6.105478759,0.299532127,33.24007843,0.457524895,3.905588897,35,14,14,2,0,13,4,917,26,2,0,0,0,0,0,0,0,1,0,0
43.4180153,82.8561537,9.74773071,5.921737436,4.382171226,1.110172753,2.923678877,8.229051129,5.393740557,38.82954805,5.178161903,8.91158113,6,2,1,486,1,37,0,12,25,0,0,0,0,1,0,0,0,0,0,0
45.3974139,84.8872121,11.61644367,5.333497253,6.078739458,3.274702617,2.629359705,9.428971355,4.688586308,37.13872828,4.406691967,8.660047793,0,0,0,9,0,59,1,1,6,0,0,0,0,0,0,1,0,0,0,0
42.0309255,87.7071009,8.882140162,0.951866976,4.230892321,4.301763361,2.158463723,5.96943203,0.348475832,33.84805129,0.217326698,4.268585768,31,18,27,2,0,59,4,891,29,2,0,0,0,0,0,0,0,1,0,0
41.6232256,88.1262407,8.677389301,0.369579081,4.333242698,4.773833145,2.71468964,5.658207221,0.315720336,33.3894188,0.593130748,3.68718802,47,14,28,2,0,22,4,944,29,2,0,0,0,0,0,0,0,1,0,0
42.2248302,85.5895067,8.518143904,2.95200561,3.107928882,2.175521005,0.699012646,6.18096516,2.46821779,35.97423247,2.291202726,5.971338803,5,6,64,22,0,266,1,27,22,0,0,0,0,0,0,1,0,0,0,0
41.8735421,87.7937977,8.769635022,0.785683289,4.201117042,4.406416019,2.304217901,5.82986301,0.251584624,33.74524381,0.301760269,4.092516212,37,18,34,2,0,49,4,908,30,2,0,0,0,0,0,0,0,1,0,0
39.614282,86.161959,6.08644696,2.887825756,1.737961181,3.951026863,3.321772464,3.51110998,2.978884201,35.21799972,3.073432858,4.378359783,8,2,338,1,0,3,15,21,9,1,0,0,1,0,0,0,0,0,0,0
43.9587793,86.3772699,10.35963509,3.27242134,5.010968111,3.306026985,1.23103478,7.819953167,2.625325147,35.42203191,2.341679597,6.603598804,3,2,3,2,0,146,1,7,15,0,0,0,0,0,0,1,0,0,0,0
38.4269678,86.934554,5.288066121,3.332396867,2.648325234,5.349264334,4.639283432,2.29245126,3.670207945,34.42409757,3.85354584,3.539232341,6,1,228,0,1,1,45,9,8,2,0,0,0,0,0,0,1,0,0,0
42.4619204,83.0256478,8.776893356,5.502387641,3.434962388,0.401778871,2.746006565,7.310864485,5.042492628,38.54877342,4.863430199,8.299869145,6,2,1,491,1,63,0,13,26,0,0,0,0,0,0,0,0,0,1,0
39.7740142,86.1625382,6.239593898,2.791007235,1.771253698,3.837739374,3.163509423,3.668900837,2.856275367,35.22334095,2.941999998,4.411508034,8,2,355,1,0,3,13,22,9,1,0,0,1,0,0,0,0,0,0,0
33.0464868,80.1149696,4.338981201,11.78858454,7.635738458,9.985049569,11.35100796,7.284636834,11.90217031,41.58821681,11.9749832,11.81887863,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
34.068434,117.1516821,32.76336335,29.64829557,33.12631836,34.75410116,32.63661924,30.51506921,30.15400192,6.030249137,30.37033563,27.10449177,2,0,9,1,0,5,3,7,0,6,0,0,1,0,0,0,0,0,0,0
40.4051482,76.4732309,10.31531113,11.99464479,8.044947813,7.253139466,9.594215585,11.08514251,11.66610879,44.93066639,11.54125685,14.07990701,3,0,10,3,1,6,6,15,4,3,0,0,0,0,0,0,0,1,0,0
42.4419714,83.3216582,8.715992681,5.208176415,3.304687392,0.108463136,2.458117358,7.148781864,4.746050747,38.25231391,4.566753558,8.026744118,6,2,1,491,1,72,0,12,26,0,0,0,0,0,0,0,0,1,0,0
42.1262867,87.8351935,9.018827825,0.930799502,4.390383954,4.420867334,2.241046645,6.085897895,0.285635779,33.73113829,0.057677429,4.261961973,31,18,20,2,0,47,4,894,28,2,0,0,0,0,0,0,0,1,0,0
41.9326381,87.6421578,8.766740754,0.94374266,4.11835177,4.248377998,2.142246256,5.861849733,0.397555204,33.90220305,0.330856136,4.236771918,32,18,36,2,0,67,4,893,30,2,0,0,0,0,0,0,0,1,0,0
26.8982481,80.0892411,8.124712162,16.7333409,13.17768163,15.9217192,16.97657986,11.37177518,17.00200192,42.83917699,17.13766074,15.75930962,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0
41.7067245,87.7372361,8.593952039,0.751120441,4.056440615,4.376218126,2.335136677,5.65548024,0.374058763,33.784713,0.477827187,4.005549429,41,18,37,2,0,55,4,923,31,2,0,0,0,0,0,0,0,1,0,0
39.4175368,86.4067075,5.976613742,2.834667649,1.961819386,4.262621273,3.554993615,3.285528027,2.993860182,34.96705923,3.115524478,4.102733649,9,1,313,0,0,2,27,18,8,1,0,0,1,0,0,0,0,0,0,0
38.5179811,89.9914324,7.329399713,3.285894328,5.60461381,7.659898541,6.114996059,4.051183666,3.928069393,31.36746404,4.212263704,0.528160512,12,1,7,2,0,4,4,33,12,75,0,0,0,0,0,1,0,0,0,0
41.1587617,87.8473016,8.138242224,0.629658069,3.858995422,4.609186682,2.742817032,5.140930881,0.791807097,33.62561363,1.004533354,3.540586424,51,17,48,2,0,42,4,932,30,1,1,0,0,0,0,0,0,0,0,0
41.7538072,87.866177,8.688124353,0.658512243,4.188735404,4.495558737,2.423809922,5.726475431,0.245035339,33.66107194,0.40918893,3.954571782,42,18,35,2,0,47,4,925,31,2,0,0,0,0,0,0,0,1,0,0
41.8781136,87.6297982,8.711526722,0.925110902,4.074512185,4.243327555,2.156761893,5.806053091,0.412759417,33.90884087,0.378896837,4.20448474,34,18,37,2,0,66,4,893,30,2,0,0,0,0,0,0,0,0,1,0
42.673327,82.9741815,8.993747383,5.5969202,3.64894792,0.49835464,2.770912974,7.519680436,5.120196932,38.62283211,4.93218394,8.441718393,6,2,1,491,1,59,0,13,26,0,0,0,0,1,0,0,0,0,0,0
39.8061456,85.7668247,6.170199191,3.103826429,1.401851159,3.542344746,3.10252995,3.779264027,3.108568326,35.62001579,3.165220272,4.804465281,5,2,356,4,0,5,9,17,8,1,0,0,1,0,0,0,0,0,0,0
42.1973941,84.4402933,8.405909635,4.063285876,2.862739834,1.047922692,1.477228233,6.462322495,3.609531131,37.11427039,3.439749696,6.926557704,9,4,46,473,1,217,1,17,37,0,0,0,0,0,0,1,0,0,0,0
38.6227569,90.1906983,7.549420559,3.296403805,5.78800661,7.779034062,6.182241036,4.27418508,3.942577852,31.16881023,4.227482105,0.30303425,12,1,7,2,0,4,0,33,13,77,0,0,1,0,0,0,0,0,0,0
30.122451,91.8361194,8.301521092,11.78855897,11.80970928,14.9355945,14.16707033,7.911031492,12.39986892,30.65796869,12.67363914,8.753320547,0,0,1,0,0,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0
41.7900278,85.4307925,8.065888324,3.01956283,2.645256504,2.114385498,1.15914198,5.786801417,2.612463405,36.08847383,2.477278496,5.865917969,5,7,97,32,0,258,1,30,18,0,0,0,0,0,0,1,0,0,0,0
39.7758946,89.6700128,7.980931601,2.051377996,5.241976393,6.797596722,5.029599793,4.685578623,2.699000626,31.71896183,2.98358438,1.280199974,33,1,7,2,0,3,2,103,13,66,0,0,0,0,0,0,0,1,0,0
42.48489,91.4667328,11.20981821,3.226164356,7.694520921,8.039349774,5.747270904,7.926871373,3.472199264,30.17123735,3.60129939,3.852909258,2,0,0,0,0,1,1,13,0,0,0,0,0,0,0,0,1,0,0,0
39.7074038,104.9830159,21.42637805,16.64405643,20.53975893,21.73142262,19.51229207,18.61942508,17.0880913,16.42861796,17.27849683,14.55599612,1,0,2,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0
41.9029673,87.6311045,8.735086751,0.936903178,4.091089547,4.24124986,2.146153044,5.830799282,0.409263467,33.91010813,0.359693635,4.222036599,34,18,37,2,0,67,4,893,30,2,0,0,0,0,0,0,0,1,0,0
42.1050165,87.8458103,9.0032453,0.907639672,4.385114678,4.43313454,2.258478265,6.066980546,0.263299894,33.71823598,0.067045469,4.238664765,31,18,20,2,0,47,4,895,28,2,0,0,0,0,0,0,0,1,0,0
41.91626,72.5229091,14.38141778,15.9112059,12.19999984,10.91834912,13.2493938,15.31333265,15.51676531,48.9629524,15.35893791,18.20903619,4,1,4,1,1,5,2,13,6,1,0,0,0,0,0,0,0,0,1,0
27.3361173,80.3539322,7.613110936,16.22181582,12.67735423,15.43898989,16.47593505,10.86172587,16.49120749,42.46818675,16.62736484,15.2556671,0,0,2,0,0,0,3,5,0,0,0,0,1,0,0,0,0,0,0,0
42.114329,87.9811751,9.064623638,0.835557448,4.496609293,4.567336231,2.382352256,6.102938125,0.196397167,33.58473091,0.112290812,4.164110689,32,18,18,2,0,35,4,896,28,2,0,0,0,0,0,0,0,1,0,0
42.2084289,88.2358875,9.254034697,0.823664609,4.755727219,4.815381075,2.596936425,6.252339834,0.343205858,33.34225136,0.358935085,4.096599433,32,14,14,2,0,18,4,897,26,2,0,0,0,0,0,0,0,1,0,0
40.0855256,85.678641,6.424557306,3.048616439,1.442783816,3.276456333,2.823552136,4.071831249,2.994147679,35.72031004,3.02660457,4.95750874,5,5,350,4,0,39,9,17,8,1,0,0,1,0,0,0,0,0,0,0
41.4356151,87.4807097,8.245364607,0.945686446,3.690472796,4.182243933,2.283987312,5.346042103,0.744140255,34.01465337,0.829504547,3.998139148,41,18,59,2,0,63,5,908,31,2,0,0,0,0,0,0,0,1,0,0
35.9525828,79.9857845,4.905332501,10.04924059,5.598006915,7.366856229,9.024386189,6.724396941,10.02780625,41.444511,10.04405063,10.8431655,1,0,1,1,0,2,2,5,1,5,0,0,0,0,0,0,0,0,0,1
29.18478,81.0106,5.713144909,14.29580961,10.71571076,13.49941589,14.51419007,8.994962891,14.55225299,41.38450662,14.68383462,13.45559011,0,0,1,0,0,1,1,5,2,0,0,0,1,0,0,0,0,0,0,0
41.502959,112.016011,28.68255994,23.59024319,27.65450714,28.60482513,26.31847455,25.8693779,23.98008693,9.847973153,24.14515918,21.73152551,1,0,0,0,0,2,0,3,0,1,1,0,0,0,0,0,0,0,0,0
41.4994204,87.7300362,8.400545923,0.702037307,3.932794999,4.409885683,2.442402751,5.450417272,0.527793251,33.7721536,0.680057711,3.861034918,43,18,44,2,0,55,4,923,31,2,0,0,0,0,0,0,0,1,0,0
43.1183985,85.6119597,9.406534882,3.293556298,3.959120938,2.279864319,0.243339726,7.058127197,2.704363137,36.05819805,2.461024745,6.512889438,4,5,8,35,0,299,1,6,24,0,0,0,0,0,0,1,0,0,0,0
43.0428679,83.3244929,9.312328883,5.357338337,3.874275281,0.585883811,2.414343814,7.682035463,4.845452388,38.31782928,4.639614884,8.316632878,6,2,1,493,1,82,1,12,27,0,0,0,0,1,0,0,0,0,0,0
42.7779985,73.9321474,13.78806177,14.5585143,11.06395558,9.500379032,11.80366968,14.39421035,14.1331765,47.62915521,13.96128358,17.00523263,1,0,2,1,0,4,1,4,1,1,1,0,0,0,0,0,0,0,0,0
38.8058379,77.1703672,8.789647647,11.55224914,7.295463749,7.248999353,9.496658164,9.901055641,11.30851222,44.19023118,11.22329699,13.28715147,3,0,5,1,1,8,5,8,5,2,0,0,0,0,0,0,0,0,1,0
42.0233183,87.8997694,8.948890214,0.810390574,4.376412145,4.494228858,2.338671264,5.997247612,0.169939466,33.65568545,0.140861555,4.141077419,32,18,20,2,0,46,4,899,28,2,0,0,0,0,0,0,0,1,0,0
42.1948408,85.598186,8.489685987,2.935476484,3.083291479,2.187662695,0.726686073,6.149901365,2.456149336,35.9624164,2.281908121,5.946926568,5,6,68,22,0,266,1,29,21,0,0,0,0,0,0,1,0,0,0,0
39.8627576,89.540665,7.961979508,1.904529544,5.121326246,6.644494307,4.874319132,4.67366576,2.552144595,31.85208781,2.836950403,1.429073812,34,1,7,2,0,4,2,105,11,64,1,0,0,0,0,0,0,0,0,0
39.9299884,85.3796591,6.217699288,3.385486509,1.106770128,3.200488109,2.999657583,4.010362442,3.326123889,36.01196555,3.352066276,5.209388346,5,2,344,4,0,8,6,14,8,1,0,0,1,0,0,0,0,0,0,0
42.1921433,88.1104708,9.18772019,0.846162875,4.646381808,4.691071721,2.481046915,6.207003008,0.274582621,33.46499066,0.232465687,4.15250034,32,14,16,2,0,23,4,897,26,2,0,0,0,0,0,0,0,1,0,0
41.2340142,85.8580598,7.585886015,2.573722896,2.366357746,2.72508746,1.679007878,5.158617294,2.288982662,35.61440445,2.22492539,5.219484351,6,8,285,1,0,175,3,97,18,1,0,0,1,0,0,0,0,0,0,0
41.704156,87.5277785,8.512156505,0.946065252,3.886891211,4.170564864,2.159673319,5.618572545,0.558233191,33.99291368,0.578179521,4.148824512,39,18,47,2,0,65,4,906,31,2,0,0,0,0,0,0,0,1,0,0
37.9808644,87.5520259,5.248929777,3.535837071,3.38765278,6.093420702,5.251948187,2.020112255,3.975998441,33.80906554,4.194733634,3.009784735,3,0,42,0,1,2,46,6,5,17,0,0,0,0,0,0,1,0,0,0
42.2429732,83.1524624,8.541387416,5.339350752,3.183264396,0.354084753,2.667009065,7.057844113,4.89742205,38.40007797,4.728086649,8.090038787,6,2,1,491,1,62,0,13,26,0,0,0,0,1,0,0,0,0,0,0
42.6378794,83.090574,8.941094144,5.475531913,3.570737065,0.378107904,2.658333439,7.431593953,4.999912848,38.50323216,4.812803291,8.322165835,6,2,1,491,1,67,0,12,26,0,0,0,0,1,0,0,0,0,0,0
39.4389144,87.3367038,6.370071562,2.249406764,2.891944146,4.944333039,3.821421944,3.352705365,2.585336199,34.03812931,2.77748107,3.192371733,24,1,253,0,1,1,43,52,9,2,0,0,1,0,0,0,0,0,0,0
41.9246624,87.8069156,8.821842058,0.806968516,4.242589049,4.412851744,2.293556435,5.882533338,0.232765437,33.73751543,0.249030029,4.123015261,33,18,29,2,0,49,4,896,30,2,0,0,0,0,0,0,0,1,0,0
39.9517882,86.3425874,6.462356208,2.541275985,1.993856672,3.849677722,3.018487987,3.823434849,2.604024387,35.05090905,2.692890835,4.282177311,10,6,356,0,0,38,13,40,9,1,0,0,1,0,0,0,0,0,0,0
42.5653004,83.1100134,8.866465314,5.440679115,3.49622626,0.332534925,2.647423488,7.358752521,4.970829596,38.47596558,4.786810287,8.271379281,6,2,1,491,1,67,0,12,26,0,0,0,0,1,0,0,0,0,0,0
42.0678534,87.7022461,8.914600809,0.980050333,4.250801576,4.293350841,2.139249997,6.0050354,0.365703,33.85687078,0.201391111,4.300001385,31,18,27,2,0,62,4,890,28,2,0,0,0,0,0,0,0,1,0,0
41.8920858,87.6285396,8.724030595,0.933378912,4.082267624,4.240167041,2.149012662,5.819648922,0.41259798,33.91153336,0.369370584,4.215680035,34,18,37,2,0,66,4,893,30,2,0,0,0,0,0,0,0,1,0,0
39.0960697,84.8592561,5.325192741,4.249915114,0.47663245,3.66159209,3.911754192,3.481344288,4.257737513,36.50622641,4.304501459,5.607895848,5,1,264,4,0,2,5,8,7,1,0,0,1,0,0,0,0,0,0,0
42.5799491,84.8036663,8.79806545,3.807473225,3.264867702,1.38096282,0.987681522,6.709882466,3.301252727,36.79444524,3.104361788,6.81965059,8,8,45,405,1,278,1,16,41,0,0,0,0,0,0,1,0,0,0,0
39.1874795,86.5399096,5.808564242,2.912636421,2.098438136,4.520729292,3.807074766,3.04628982,3.123044859,34.82787993,3.263100688,3.940103092,9,1,303,0,1,2,41,16,8,1,0,0,1,0,0,0,0,0,0,0
42.5069951,83.1071001,8.809197926,5.431417915,3.443554454,0.322905847,2.658491431,7.309379262,4.966570989,38.47257685,4.785165942,8.247360531,6,2,1,491,1,66,0,13,26,0,0,0,0,1,0,0,0,0,0,0
41.6015756,87.6160925,8.450213128,0.832917431,3.89670802,4.276972507,2.290466299,5.53093331,0.534059003,33.89514485,0.620091663,4.013840455,41,18,45,2,0,60,4,918,31,2,0,0,0,0,0,0,0,1,0,0
40.2167157,86.022102,6.629257268,2.682408414,1.805575357,3.433970313,2.707055051,4.128197177,2.644830326,35.38377517,2.690429849,4.666419831,9,5,344,1,0,51,8,48,10,1,0,0,0,0,0,0,0,1,0,0
42.2281375,83.6502257,8.468827107,4.845816765,3.001079689,0.325993907,2.193078501,6.80743713,4.399773314,37.90335554,4.230148131,7.636834737,6,2,10,491,1,91,1,13,26,0,0,0,0,1,0,0,0,0,0,0
39.7679371,89.6883417,7.987114715,2.068843653,5.259578968,6.8175784,5.048898334,4.691042101,2.716431627,31.70030329,3.000963985,1.262687981,33,1,7,2,0,3,2,102,13,66,0,0,0,0,0,0,0,1,0,0
42.604112,82.9514161,8.929039634,5.603904931,3.595135685,0.495595192,2.800273407,7.471095879,5.133130228,38.6378446,4.948174455,8.430173114,6,2,1,491,1,59,0,13,26,0,0,0,0,1,0,0,0,0,0,0
39.6806394,88.3846143,7.116275124,1.726851709,3.953143959,5.686183032,4.176017216,3.912561241,2.272537659,32.99931224,2.532928255,2.265459459,41,0,36,0,1,3,16,106,10,16,0,0,0,0,0,0,0,1,0,0
42.5281957,83.3386102,8.799533203,5.209438288,3.380294465,0.108356931,2.426475483,7.216909316,4.739366302,38.24469377,4.555937543,8.051598439,6,2,1,491,1,78,0,12,26,0,0,0,0,1,0,0,0,0,0,0
41.9389791,88.1052072,8.954648858,0.621200694,4.490833948,4.707407227,2.560747164,5.959429453,0.066650179,33.44239802,0.317582216,3.949379129,35,14,17,2,0,24,4,914,26,2,0,0,0,0,0,0,0,1,0,0
43.6669965,84.3694017,9.875378928,4.643629167,4.33302365,1.526278572,1.56218319,7.876210244,4.061896246,37.36391957,3.819173333,7.815314119,8,3,1,374,1,214,1,10,36,0,0,0,0,0,0,1,0,0,0,0
38.6302922,90.1934806,7.556381711,3.29153497,5.789846251,7.777734188,6.179026904,4.280821769,3.937786136,31.16608549,4.222697981,0.297057679,12,1,7,2,0,4,0,33,13,78,0,0,0,0,0,0,0,1,0,0
42.8086465,86.0919203,9.176312877,2.722568539,3.843894173,2.68644458,0.370536524,6.691216099,2.138061082,35.54259357,1.901031249,5.949515268,6,6,28,2,0,277,3,104,27,0,0,0,0,0,0,1,0,0,0,0
